nama_penulis,rating,teks_ulasan,waktu
Arif Ardiasmono,4,"parking lot at the northside of the store ,, same as other Mirota branches but something that interest me is cashier lamp which turn green if the cashier is available",Diedit 5 tahun lalu
Febri Dedi,5,Tempat belanja untuk memenuhi kebutuhan sehari hari,5 tahun lalu
Kristri Hana,4,Antri nya banyak bat dah,5 tahun lalu
Danny Prabowo,4,Tempat belanja terlengkap... ,5 tahun lalu
Andreas Supriyanta,5,Koleksi lengkap plus ada undian,5 tahun lalu
Tutut Tutut,5,Murah,5 tahun lalu
Bonaventura,5,"swalayan yang cukup terkenal di jogja, harga cukup bersaing",5 tahun lalu
Listiyani,5,Adem buat nongkrong,5 tahun lalu
Dimas Adijaya,5,"Lengkap, walaupun di jam jam tertentu cukup ramai,",5 tahun lalu
Sri rahayu Rahayu,4,Murah lngkap,5 tahun lalu
ismi lathifah zulkarnain,5,Tempat belanja bulanan favourite. Karna hampir semua kebutuhan bulanan ada disini ,5 tahun lalu
abdul rachman,3,Jenis barang kebutuhan sehari-hari lebih lengkap dan harga terjangkau,5 tahun lalu
Ajeng Yosi,5,Apapun kebutuhannya pasti kesini,5 tahun lalu
ROBERT AGATHON (ROBERT AGATHON),5,Barahgnya komplit,5 tahun lalu
Deni Ardiyanti,5,"Belanja lengkap apa aja ada, sayur buah perlengkapan dapur, rumah, baju, bumbu, alat tulis sampe koper pun ada. Cocok buat orang yang nggak bisa ke pasar kayak saya",5 tahun lalu
Inge Judana,4,Harga bersahabat,5 tahun lalu
Ahmat Taufik,4,"Mirota Kampus Godean menyediakan kebutuhan hidup. Mulai dari pakaian, makanan, minuman, peralatan mandi, peralatan dapur, serta elektronik.
Mirota ini tempanya sangat bersih, rapi, nyaman, berAC, tersedia juga toilet.
Tempat parkir yang luas untuk kendaraan roda dua maupun roda empat.
Petugas juga banyak sehingga ketika kesulitan dalam pencarian barang bisa bertanya-tanya langsung.
Dari segi harga banyak selisihnya daripada toko lain. Apalagi di hari tertentu Mirota punya program DISKON all item. Satu lagi, klo belanja akan mendapatkan kupon undian gaess.

Suka belanja di Mirota. Semoga tambah banyak diskon dan promo-promonya yaa.
Dan semoga dapet hadiah juga ",5 tahun lalu
CANDRA A WINAWAN,5,"Lengkap, Komplit ",5 tahun lalu
Dede Walter,5,Lengkap,5 tahun lalu
dian rachmawati,5,Murah dan nyaman belanja di sini walo rame ya,5 tahun lalu
fitra purna,5,Tempat belanja untuk kantong mahasiswa dan keluarga baru. Harga terjangkau dan cukup banyak opsi barangnya. Terkadang pun bisa dapat promo yang bikin seneng dompet di kantong. Rekomen untuk mereka yang kantongnya terbatas.,5 tahun lalu
Ririn Novianti,5,"Tempat belanja bulanan aku,terlengkap dan banyak promonya...top bgt dech pokoknya...love u Mirota Godean",5 tahun lalu
Gerda,5,"Saat pandemi ini protokal kesehatan dilaksanakan dgn baik oleh petugas, setiap pengunjung selalu diarahkan cuci tangan sebelum masuk, dan berkala petugas memberikan arahan menggunakan masker dgn baik, oh iya ada outlet chatime juga. Parkir motor dan mobil di sebelah pintu Utara dan beberapa mobil masih parkir di muka mirota pas samping perempatan, untuk barang pecah belah ada di bagian barat pintu masuk utara, penataan produk dan harga cukup rapi dan detail, namun ruang jalan di etalase produk agak sempit, tidak bisa menggunakan troli hanya keranjang plastik dorong, bila suka kenyamanan datang lah selain hari jumat,sabtu,minggu ,karena penuh sesak... Dan kalau mau jumat,sabtu,minggu datang pagi2 awal2 toko buka saja bagi pecinta promo dan diskon pasti tak melewatkan hari jumat-minggu.",5 tahun lalu
GreenArt De Projects,3,Ya lumayan daripada pasar hewan,5 tahun lalu
kurniawan anggi,5,belanja banyak pilihan,5 tahun lalu
"andy ""bang jack"" satria",4,"Rame, banyak pilihan barangnya",5 tahun lalu
Gunawan Prabowo,5,"Murah, lengkap, parkir banyak di belakang bangunannya, selalu ramai pembeli",5 tahun lalu
Andreas Wiryawan,5,"Tempat belanja untuk semua kebutuhan rumah tangga yang nyaman, parkir luas.. ",5 tahun lalu
Akri Syahrurriza,5,Belanja tiap bulan disini,5 tahun lalu
Syifa Hafidhni,5,Tempat yang oke buat cari kebutuhan apapun,5 tahun lalu
Han Han,4,Dekat,5 tahun lalu
Izatun Niswah,5,"Pelayanan ramah, parkir luas, tempat bersih, harga sangaatt terjangkau.",5 tahun lalu
Badiah Setyowati,5,Complete. Cheap price and easy to access. Apalagi setiap tahun selalu ada kupon berhadiahnya jadi makin semangat buat belanja bulanan di sana. Banyak promo lagi dan harganya jauh lebih terjangkau dari yang lain.,5 tahun lalu
Vera fen-fen,5,Murah..komplit,5 tahun lalu
Duwi ningsih,5,Lengkap,5 tahun lalu
Yan Richard,4,Bagus dan komplit,5 tahun lalu
Kumala Windya,5,"Cheap, complete, comfort",5 tahun lalu
Angelina Tiara Murti,5,Enak banget.... Sip...,5 tahun lalu
Sarjiyan Sip,5,Belanja belanja ,5 tahun lalu
Lisa Amandani,4,Lumayan lengkap untuk keperluan rumah tangga dan mahasiswa.,5 tahun lalu
toto 59,3,Fasilitasnya bagusl,5 tahun lalu
Antonius Simadinata,1,Terlalu padat kurang baik bagi kesehatan,5 tahun lalu
Rahasia Nyai,4,Lengkap,5 tahun lalu
Deby Nurhayati,5,"Belanja mingguan selalu kesini
Cukup lengkap",5 tahun lalu
bayin yin,5,Harga terjangaku dr yg lain,5 tahun lalu
Fransisca Pintaku UC,5,Lebih hemat kalau belanja bulanan di sini. Tempatnya nyaman sesuai protokol kesehatan.,5 tahun lalu
Isyatul Karimah,5,"Bukanya mulai dari jam 08.00-21.00, sarannya klo kesini di pagi hari atau siang karena sore dan malam rame dan antri dikasir",5 tahun lalu
Hasan Albasusy,4,Murah dan senang jadi member..moga dpt hadiah undian rumah,5 tahun lalu
Tri Muryani,4,Murah cuma harus sabar mengantri.,5 tahun lalu
Devita Lili,5,"Selalu belanja disini every month bahkan almost every week, sering ada promo tapiii antrinya panjang di hari libur, jadi cocokin aja deh sama waktunya",Diedit 5 tahun lalu
bapake nissa,5,Harga bersaing dan ada undian hadiahnya,5 tahun lalu
mourseZ,4,lengkap kl belanja disini,5 tahun lalu
Andhewa Arthana,5,Mirota paling nyaman dari pada mirota kampus,5 tahun lalu
erzibara,5,"Salah satu pusat perbelanjaan yang sangat terkenal di Yogyakarta.
Menjadi tempat belanja bulanan favorit karena banyak promo dan jumlah kasirnya banyak.
Dulu ketika mahasiswa langganan di mirota ugm, sekarang langganannya disini.
Disini menurut saya harga relatif murah, namun memang ada beberapa segmen produk yang masih murah di tempat lain seperti kebutuhan bayi dan balita.
Untuk fashion dan peralatan dapur juga ada.
Parkir mobil disini paling banyak ketimbang mirota kampus yang lain.
Saya sarankan kalo kesini kalo pas buka banget atau mau tutup biar antrian kasir tidak banyak, atau belanja bulanan di tanggal tengah bulan.
Terima kasih.
- Jangan Lupa Bersyukur -",5 tahun lalu
Saiful Annas Official,5,Swalayan legenda,5 tahun lalu
putri fajar,5,lengkap dan murah,5 tahun lalu
Jambu Manis,4,"Pas rame banget. Masuk antri, antrian kasir panjang juga. Ngga jadi belanja hari ini.",5 tahun lalu
Lily Ahmad,1,"Saya pelanggan Mirota Kampus Godean. Tetapi setiap pembelian ukuran banyak (satu kardus), selalu disampaikan untuk diambil di kasir.

Sesampai di kasir, saya harus menunggu lama, karena ternyata pesanan tersebut belum ada, bahkan ternyata baru dipesankan kasir setelah kami menanyakan.

Hal ini pernah saya sampaikan pada CS, tetapi sampai hari ini tidak ada perbaikan, bahkan lebih parah. Barang sudah kami bayar, ternyata tak ada di gudang. ",5 tahun lalu
Siti Amanah,5,Tempat favorit saya untuk berhelanja di karenakan barangnya lengkap dan harganya bersahabat ..,5 tahun lalu
Kurnia Damar,5,Pelayanan bagus. Lengkap. Tempat nyaman. Jempolan ,5 tahun lalu
Ajeng Rusdianti,5,Lengkap dan murah. Diskon hari jumat,5 tahun lalu
Genina Assa,5,Cari yang murah ya disini,5 tahun lalu
Wahyu Nur Hidayati,5,Murah dan lengkap,5 tahun lalu
Maryadi Utomo,5,Swalayan yang terletak di kota jogja bagian barat utk kebutuhan sehari hari tersedia lengkap dengan harga bersahabat,5 tahun lalu
Shofi Karin,5,Enakk... Dan tetep jadi tempat belanja eceran terfavorit.,5 tahun lalu
Sri Rezki Hayati,5,Lengkap! Prokes lumayan.,5 tahun lalu
Yudanti Arya,4,Complete store,5 tahun lalu
Edi Sulistyo,4,Ekonomis,5 tahun lalu
Iyan Kurniawan,4,"Tempat lumayan buat belanja, sering ada promo produk2 tertentu. Tapi tempatnya terlalu sempit,  buah2nya kurang banyak, produk ikan dan daging tdk ada.",5 tahun lalu
Agung HaPe,5,"Harga lumayan murah dan banyak diskon.
* waktu tertentu",5 tahun lalu
wawan bintara,4,Murah lengkap..,5 tahun lalu
Festy Wulan,5,Tempat belanja yang luas dan nyaman. Semua tersedia di sini,5 tahun lalu
Kabul Basah,5,"Dekat, tempat parkir bagus, harga lebih miring dari tempat lain, barang2 yg dijual lumayan komplit.",5 tahun lalu
Nita pujiana,5,"Komplit,",5 tahun lalu
faisal wisnuaji,5,Tempat belanja murah dan mudah,5 tahun lalu
Andhi Wasis Sepdiyani,3,"Selalu ramai kalau weekend atau pas tanggal muda, orang orang pada belanja",5 tahun lalu
Yunita P,5,Affordable price for monthly groceries,5 tahun lalu
Soegeng Wijadi,5,"Tempat nya nyaman, parkirnya mudah dan barangnya lengkap dan berkwalitas...!",5 tahun lalu
lusi anara,5,"Lengkap pelayanan bagus, era new normal wajib ditembak suhunya, tersedia tempat cuci tangan juga",5 tahun lalu
Mochamad Djauhari,5,Harga barang yang dijual sangat murah. Parkir luas dan mudah. Lokasi strategis.,5 tahun lalu
N H,5,"Lengkap,standar protokol covid 19 ( cuci tangan, pake masker , cek suhu tubuh )",5 tahun lalu
Eva Amelia,4,"Parkir luas,lumayan komplit.",5 tahun lalu
Erwan Wahyu,5,Tempat lbih luas,5 tahun lalu
Niss,4,Recommended one stop shopping spot for its products variants and also prices,5 tahun lalu
Gadai Murah Jogja,4,"Senang belanjanya, malas antrinya",5 tahun lalu
Yulis Panca,4,Swalayan nya jogja,5 tahun lalu
Victor Hasiholan,4,Belanja nyaman karena gak banyak orang (pengunjung dibatasi). Hampir semua barang rumah tangga ada (yang gak ada mungkin belum deal sama pihak Mirota Kampus ). Semua cara bayar bisa diterima di sini... ,5 tahun lalu
RUNIWATI,5,Tempat luas dan nyaman ,5 tahun lalu
Wasono Hadi (Bulbul),4,Cuci mata,5 tahun lalu
Barkah Tsali Setyaji,4,Mantab hanya saja antrean menjadi panjang,5 tahun lalu
anang wiharyanto,5,Tempat blanja murah terpercaya...,5 tahun lalu
U Wuri,5,"Lokasi strategis, produk cukup lengkap dan parkir luas",5 tahun lalu
Dayu Prakoso,4,bagus,5 tahun lalu
Anisa Win,5,T4 belanja lengkap keluarga,5 tahun lalu
Yanto Wijaya,5,Murah tenan. Benar benar harga mahasiswa,5 tahun lalu
adittya reza,5,Ada corona jgn rame2 dulu,5 tahun lalu
Nono Saryono,4,Parkir luas...,5 tahun lalu
Wiwik Puji Astuti,5,Market the best,5 tahun lalu
Martinus Fitria Surmalahadi Sulistyo,5,"Tempat yang nyaman untuk berbelanja, ada tempat cuci tangan juga sebelum masuk. Tempatnya rapi, bersih. Banyak promo juga.",5 tahun lalu
vincentius suryadi,5,"Berbelanja harga lebih murah dan nyaman , terutama bahan dan barang diluar sayur ....",5 tahun lalu
setya putri putri,5,Super complete strore,5 tahun lalu
Siti Laelatus Sangadah,5,Ramai banget,5 tahun lalu
QUEENA SOPHIANI,5,Lengkap untuk kebutuhan rumah tangga,5 tahun lalu
aris heri,4,Pelayanan memuaskan,5 tahun lalu
Tri Rasyid,4,"Tempatnya luas,bersih dan lengkap...harga bersaing dan sering banyak diskon....protokol covid berjalan sesuai aturan...parkir luas dan murah",5 tahun lalu
Yamin Bernard,5,"Cukup terasa aman, karena pengunjung dibatasi setelah ada covid19, dan antrian di kasir cukup tertib, dan kasa yg beroperasi banyak. Tempat cuci tangan yg bisa difungsikan dengan injakan / pedal kaki berfungsi dengan baik.",5 tahun lalu
Budi Cahyono,4,"Coba ditambah bagian daging dan ikan segar, sayur2an ditambah",5 tahun lalu
Sian Kumala,5,Belanja murah n komplit,5 tahun lalu
DeJuno Channel,5,"Murah berhadiah, nek beruntung hehehe",5 tahun lalu
Suwarno EsTeKa,5,Tempat istimewa,5 tahun lalu
Daru Hanurawan,4,Murah juga... Males antri kasir nya,5 tahun lalu
richardus ardita,5,toko serba ada dan murah,5 tahun lalu
suratno S1,5,Lengkap,5 tahun lalu
rabbani almaisan,3,"Rame pengunjung, social distancing cuma ada di kassa",5 tahun lalu
Saskia Bungaatea,4,"Komplit, selalu rame dan bersih",5 tahun lalu
nur aminuddin89,5,Lengkap murah recomended,5 tahun lalu
Moh Ali Nasihul Amin,5,Tempat belanja paling murah seJogja,5 tahun lalu
Siti Muninggar Nurul Farhain,5,Harga murah meriah,5 tahun lalu
Rr. Annisya Kaffah D_077,5,"Mau belanja? Ke mirota aja,udh pasti lengkap and ofc murah! Banyak diskon loh",5 tahun lalu
Masyam Masyam,4,"Supermarket yang cukup bisa diandalkan untuk membeli barang2 kebutuhan, mulai dari  kebutuhan sehari2 hingga bulanan, seperti makanan-minuman, pakaian, peralatan memasak, atau perkakas lain. Ada juga peralatan olahraga walau tidak begitu lengkap.",5 tahun lalu
Felicia Seruni Sekar Asri,5,"So affordable, friendly parking, clean and strategic location.",5 tahun lalu
Yanuar godjer,5,Tempat banyak jdi tdk perlu ngantri lama,5 tahun lalu
Edi Ourwanto,5,Pelayanannya cepat,5 tahun lalu
Sigit Hardiansah,5,Pelayanan nya ramah,5 tahun lalu
hairil hamid,4,"harga relatif murah dan cukup lengkap, hindari belanja diawal , kalau bisa, karena sangat padat",5 tahun lalu
Samsul Bakhri,5,Banyak ragamnya harganya juga murah2,5 tahun lalu
Mayta CN,5,Tempat belaja bulanan paling murah dan lengkap di jogja,5 tahun lalu
Triajeng Aryantini,5,Fav belanja,5 tahun lalu
Umi Proboyekti,5,"suka aja belanja di sini..parkirnya lebih luas dr mirota.kampus, harga terjangkau",5 tahun lalu
Rahmat Fawzi,5,Supermarket lengkap,5 tahun lalu
Fayyad Adli,5,Parah sii.. udah murah.. lengkap lagi,5 tahun lalu
Mulyadi Michael,4,"harga bersaing, lokasi strategis, parkir sering penuh, pelayanan cepat",5 tahun lalu
Didik xlr,5,Mirota manapun di jogja pelayanannya selalu josssssssssssssssss,5 tahun lalu
Maulidi Dym,5,"Belanja cepat, hemat",5 tahun lalu
Hajun Neko,4,Tempat yang biasanya saya kunjungi untuk belanja kebutuhan sehari-hari karena harganya yang relatif murah dibanding tempat lainnya,Diedit 5 tahun lalu
Nasiroh,5,"Tempatnya nyaman, barang komplit, cocok buat belanja bulanan....",5 tahun lalu
Wahyu Ratna,5,"Melakukan protokol kes, harga lbh murah, barang lengkap.",5 tahun lalu
Om Nang,4,Lengkap... tempat andalan buat belanja,5 tahun lalu
Lia Nur Pratiwi,5,"Nah, Mirota Godean adalah toko Mirota paling gede drpd yg lainnya.
Kekurangannya gak ada spot Ikan segar dan perdagingan.
Yang lainnya, bintang 5.",5 tahun lalu
Erna Sari,4,"Tetap menggunakan aturan protokol kesehatan seperti cek suhu, terus ke kasir diberi jarak",5 tahun lalu
pram satyo,5,semoga dapet rumah.. amiinn,5 tahun lalu
Muhammadharunrasid Harun,5,Ramai pembeli...,5 tahun lalu
fadlila rahma,5,the best buat pelajar kalau mau belanja bahan yang awet. kalau buat sayur mending ke pasar sih,5 tahun lalu
palupi sakti,5,"Tempat luas,barang bervariasi,Frozen dan sayur-buah segar tersedia,bakery ada.Kualitas ok, harga murah, Kasir cepat.SPG bagian obat juga melayani sabar dan cepat. Membawa tas belanjaan sendiri disarankan.Sangat ramai pada awal bulan, parkir R4 sering penuh.",5 tahun lalu
Lilik Purnomo,5,Siiippp..,Diedit 5 tahun lalu
NendrasTono,5,nyaman..tp bisa ditingkatkan servisnya.,5 tahun lalu
Erry Putra,5,Banyak promonya ,5 tahun lalu
Nilla Nurindah Wahidah Sari,5,"Mallnya anak kost, segala macam yg dibutuhkan ada disini",5 tahun lalu
meiva arundina,4,"Barang lengkap dari makanan,  baju sampai alat tulis.  Harga bersahabat banget. Area parkir belakang nyaman. Diperbaiki di kasir aja biar lebih cepat kalau antri",5 tahun lalu
Achmad Maula Adam,5,Murah meriah bagi yang sudah punya uang,5 tahun lalu
Emanuel Barudewanta,5,Harus berani bersaing,5 tahun lalu
Yanuar Himawan,4,Cocok utk berbelanja bulanan,5 tahun lalu
Achmad Irfan (Belajar Bersama),4,"komplit dan selalu ada promo jsm...
murah... pelayanan memuaskan...",5 tahun lalu
Yohanes Pemandi Supriyanto,5,Belanja nyaman dan semua kebutuhan dpt terpenuhi,5 tahun lalu
Aisyah Pratiwi,5,"Lengkap produknya dari kebutuhan dapur, makeup, fashion, alat tulis, alat dapur, sayur segar, aneka buah, roti lengkap semua",5 tahun lalu
Eka Handriani,4,Rame,5 tahun lalu
Onie Arist,5,Buat belanja kebutuhan sehari-hari,5 tahun lalu
Gabriel Sheila,5,Lengkap dan murah,5 tahun lalu
djokobing,5,Supermarket yg lengkap dg harga murah yg bs dibandingkan dg supermarket yg lain,5 tahun lalu
Nawida Y.,5,"Murah, banyak pilihan kebutuhan dapur dan makanan. Ada promo tiap jumat. Pelayanan baik. Parkir luas.",5 tahun lalu
Sarwana Bernard,5,Ok,5 tahun lalu
Mona Fresh,2,"Stok lengkap, cuma antrian ampun. Mestinya untuk yg kulakan di sediakan kasir terpisah. Dan pembeli yg retail tidak antri terlalu lama dan mengular",5 tahun lalu
ryan montana,5,Lengkap dan murah,5 tahun lalu
Ajeng Sita,5,Puas,5 tahun lalu
Wakhidyah Kusumastuti,5,Langganan mahasiswa dan keluarga jogja,5 tahun lalu
Al Fina,5,"Lengkap murah parkir juga murah, ekonomis ",5 tahun lalu
Irwan Noviandy,5,Pelayanan 1 atap. Tempat belanja terlengkap dan termurah dijgja.,5 tahun lalu
Rul Qoirul,5,Komplit murah,5 tahun lalu
Permana Adyatama,4,Parkir dan kondisi lampu merah agar diperbaiki segera agar tidak menimbulkan kemacetan aplagi dijam sibuk kantor,5 tahun lalu
Liana Dewi,5,"Lengkap, cukup murah, parkir luas, nyaman.",5 tahun lalu
Codename Merciful,5,"Lengkap, murah dan bersih
",5 tahun lalu
Efendi Susanto,5,Lengkap,5 tahun lalu
umine tita33,4,T4 belanja yg luas,5 tahun lalu
berlina putri,5,Paling seneng ke Mirota Godean lumayan komplit...nyaman gang2nya gak sempit,5 tahun lalu
M Eksan,5,"Saat pandemi ini protokal kesehatan dilaksanakan dgn baik oleh petugas, setiap pengunjung selalu diarahkan cuci tangan sebelum masuk, dan berkala petugas memberikan arahan menggunakan masker dgn baik, oh iya ada outlet cha milktea juga",5 tahun lalu
sinta dewi,4,"Banyak promo discount potongan harga, tempat belanja yg rekomendate",5 tahun lalu
Mayra Rafitci,5,Lmyn komplit n murah,5 tahun lalu
anita vaza,5,Sll belanja di akhir pekan...nyerbu hrga promo,5 tahun lalu
Intan Burman,5,"Sekarang dah bagus bbgt. Aku agustus 2020 kesini, tempatnya makin cozy buat belaja. Soal murah, gak usah ditanya. Jauh lebih murah dibanding toko sebelah",5 tahun lalu
revo ryandhitya,5,Supermarket terpercaya,5 tahun lalu
CleodoraLouisa Toys and Play,5,"Tempat yang cukup lengkap untuk berbelanja kebutuhan rumahtangga. Sebelum memasuki area supermarket, petugas memastikan semua pengunjung sudah cuci tangan dan memakai masker. Hati-hati bila ada promo bisa membuat anda kalap hehe..",5 tahun lalu
BERKATKU Channel,5,Lengkap dan murah,5 tahun lalu
ANTONIUS PAIRI,4,"Toko swalayan di kawasan jogjabagian barat, menyediakan berbagai kebutuhan rumah tangga, makanan dan minuman ringan dlm kemasan.",5 tahun lalu
Risha Asdiyana,5,murah dan lengkap,5 tahun lalu
Putri Alya,5,Swalayan yg lengkap dari perabot sampe baju ada,5 tahun lalu
FAJAR ABRORI,1,"Yang mau beli baju putih, mending ke toko lain saja karena ga bisa di coba di fitting room. Terima kasih.",5 tahun lalu
Heri Bbm,3,Biasa kesini.,5 tahun lalu
Olivia Puspita Ningrum,5,Tempatnya selalu ramai dan saat ini tetap menerapkan protokol kesehatan,5 tahun lalu
Hermanda Yustin,5,Sangat lengkap,5 tahun lalu
intan ningrum,5,Muraaaaahhh,5 tahun lalu
Mayo Sanjoto,5,Tempat belanja termurah yg menyediakan segala kebutuhan konsumen secara lengkap. Slot kasir cukup banyak sehingga dapat mengurangi antrian pembayaran yg panjang.,5 tahun lalu
KEN PRAWIRA,4,"Tempat bersih dan sesuai takaran, ada rest area dan toiletris",5 tahun lalu
